(base) tsp330@TSP330-PC:~/Pytorch-Handwritten-Mathematical-Expression-Recognition$ python3 Train.py
total words/phones 112
total  8359 batch data loaded
ignore 476 images
total  925 batch data loaded
ignore 61 images
epoch is 0, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 94.721869
whole loss is 0.00000
the best is 0.341991
the loss is bigger than before,so do not save the model
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 1.545895
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.368942
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.519692
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 0.440185
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.360572
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.468981
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 0.503587
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 2.422860
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 1.684908
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 1.716315
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 2.112203
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.665660
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 3.653983
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.378029
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.652369
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 2.207049
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 4.115907
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 0.668844
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 0.434452
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.514717
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 4.670871
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 0.511219
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 0.483070
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 2.275890
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 0.496044
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.738507
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 0.530048
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.653012
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 0.517831
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.530101
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 2.075844
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 0.324810
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 0.697981
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 3.445638
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 2.771033
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 0.592041
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.696245
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.544295
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.322066
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 1.801234
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.359366
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 3.289959
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 0.660393
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 0.844336
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 1.613427
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 0.950373
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.689236
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.449628
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.763265
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 4.667100
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.453071
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.850524
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 0.606791
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 0.611890
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 1.988085
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 2.692038
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.708878
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 2.903246
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 1.020938
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.935163
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 1.754145
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 0.723113
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.718955
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 2.607002
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 3.040469
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 0.462920
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 0.359441
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.535232
epoch is 32, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 0.611508
epoch is 32, the whole loss is 1.263071
Now, begin testing!!
total_line_rec is 328
wer is 0.20472
sacc is 0.35498
whole loss is 0.00000
0.354978354978355
saving the model....
encoder_lr0.00010_GN_te1_d05_SGD_bs6_mask_conv_bn_b_xavier.pkl
done
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.319644
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.440320
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.452882
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 3.964725
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.343566
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.535993
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 3.797736
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.749818
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.361756
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 0.586855
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 0.475829
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 0.365643
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 2.112489
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 0.299419
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 0.317625
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 4.414168
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 0.483728
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 2.450235
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 3.563277
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 0.496337
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 0.303928
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 0.529695
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 1.293568
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 0.377415
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 0.367570
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 0.253794
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 0.416166
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 0.266306
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 2.180623
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 0.331100
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 3.531557
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 3.485456
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 3.327167
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 2.427590
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 0.435429
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 1.213945
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 0.525004
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 0.393364
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 0.573590
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 0.422838
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 0.624608
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 0.319288
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 0.413837
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 0.289271
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 1.334071
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 2.321584
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 0.605850
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 0.330817
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 0.368637
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 0.432050
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 0.471128
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 0.370162
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 0.509507
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 2.919204
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 3.675586
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 0.319987
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 0.501367
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 2.128909
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 0.281921
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 0.343205
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 0.549133
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 2.550192
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 0.435262
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 0.378747
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 0.693260
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 2.270117
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 2.124042
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 0.786559
epoch is 33, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 2.160911
epoch is 33, the whole loss is 1.144118
Now, begin testing!!
total_line_rec is 308
wer is 0.21579
sacc is 0.33333
whole loss is 0.00000
the best is 0.354978
the loss is bigger than before,so do not save the model
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 0.414930
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 0.247032
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 0.402749
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 0.352897
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 0.326108
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 0.344907
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 1.970370
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 0.367246
epoch is 34, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 0.509193
